resource_type,link_text,url,source_page,note
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/hackathon/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/hackathon/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/hackathon/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/hackathon/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/contact/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/contact/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/contact/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/contact/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/contact/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/infosession/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/infosession/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/infosession/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/infosession/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/infosession/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,https://forms.office.com/r/QYaXCDDDTm,https://forms.office.com/r/QYaXCDDDTm,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/h4d/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
syllabus,©,https://a.cms.omniupdate.com/11/?skin=fau&account=chordata&site=Primary&action=de&path=/engineering/eecs/undergraduate/syllabi-ce-cs/index.pcf,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
syllabus,©,https://a.cms.omniupdate.com/11/?skin=fau&account=chordata&site=Primary&action=de&path=/engineering/eecs/undergraduate/syllabi-ee/index.pcf,https://www.fau.edu/engineering/eecs/undergraduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
syllabus,©,https://a.cms.omniupdate.com/11/?skin=fau&account=chordata&site=Primary&action=de&path=/engineering/eecs/graduate/syllabi-ce-cs/index.pcf,https://www.fau.edu/engineering/eecs/graduate/syllabi-ce-cs/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
syllabus,©,https://a.cms.omniupdate.com/11/?skin=fau&account=chordata&site=Primary&action=de&path=/engineering/eecs/graduate/syllabi-ee/index.pcf,https://www.fau.edu/engineering/eecs/graduate/syllabi-ee/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/graduate/ms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/graduate/ms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/graduate/ms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/graduate/ms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Consumer Information,https://www.fau.edu/finaid/resources/other-resources/,https://www.fau.edu/engineering/eecs/graduate/ms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Visitor Information,https://www.fau.edu/engineering/visitor-info/,https://www.fau.edu/engineering/eecs/graduate/joint-bsms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
other_relevant_resource,eLearning Undergraduate/Graduate Courses,https://www.fau.edu/online/online-programs/college-of-engineering-and-computer-science/,https://www.fau.edu/engineering/eecs/graduate/joint-bsms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
certificate_or_minor,Graduate Degree & Certificate Programs,https://www.fau.edu/engineering/graduate/,https://www.fau.edu/engineering/eecs/graduate/joint-bsms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
form_or_application,Graduate Forms,https://www.fau.edu/engineering/graduate/forms/,https://www.fau.edu/engineering/eecs/graduate/joint-bsms/,External or non-EECS web form/resource. Saved as link instead of downloaded.
