top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,ndcg_k,ndcg,map,combined_score
100,0.8,0.9,10,0.5,0.75,30,0.44778000378852756,0.3261362594375397,0.3869581316130336
100,0.8,0.9,10,1.0,1.5,30,0.44778000378852756,0.3261362594375397,0.3869581316130336
50,1.8,0.9,10,0.5,1.0,30,0.4534774452571732,0.3204090976864774,0.3869432714718253
50,2.2,0.9,30,0.5,1.0,30,0.4507899546592867,0.32286014129674895,0.3868250479780178
50,0.8,0.9,30,0.5,1.5,30,0.4495951240336889,0.3239325307029689,0.3867638273683289
100,1.2,0.55,90,0.5,1.0,30,0.45026853440029335,0.32304817650104856,0.38665835545067095
100,1.2,0.75,90,0.5,0.75,30,0.44848514016761465,0.32475827469854146,0.38662170743307805
100,1.2,0.75,90,1.0,1.5,30,0.44848514016761465,0.32475827469854146,0.38662170743307805
100,1.2,0.35,10,0.5,1.0,30,0.4477617384881576,0.3253888163165297,0.38657527740234365
50,1.5,0.9,10,0.5,1.0,30,0.45275728362062156,0.32031128529952657,0.3865342844600741
100,1.8,0.9,90,0.5,0.5,30,0.4450729202496895,0.3278930077249198,0.38648296398730464
100,1.8,0.9,90,1.0,1.0,30,0.4450729202496895,0.3278930077249198,0.38648296398730464
100,1.8,0.9,90,1.5,1.5,30,0.4450729202496895,0.3278930077249198,0.38648296398730464
100,0.8,0.75,30,0.5,0.75,30,0.4485141542695805,0.32412737583853557,0.38632076505405805
100,0.8,0.75,30,1.0,1.5,30,0.4485141542695805,0.32412737583853557,0.38632076505405805
50,2.2,0.75,10,0.5,1.0,30,0.452849771848079,0.3196651199136099,0.38625744588084443
100,2.2,0.9,10,1.0,0.75,30,0.4441961992144129,0.32822702328496395,0.3862116112496884
100,2.2,0.9,10,2.0,1.5,30,0.4441961992144129,0.32822702328496395,0.3862116112496884
100,0.8,0.55,30,0.5,0.75,30,0.44989990332277713,0.3223208305584646,0.38611036694062084
100,0.8,0.55,30,1.0,1.5,30,0.44989990332277713,0.3223208305584646,0.38611036694062084
50,2.2,0.55,30,0.5,1.5,30,0.45359246890355526,0.3185634523207025,0.38607796061212885
100,1.5,0.55,30,0.5,0.75,30,0.4468740548392551,0.32522407595410796,0.3860490653966815
100,1.5,0.55,30,1.0,1.5,30,0.4468740548392551,0.32522407595410796,0.3860490653966815
50,1.8,0.55,30,0.5,1.5,30,0.45331901757274806,0.3187514364408954,0.3860352270068217
50,1.2,0.9,10,0.5,1.0,30,0.452479175769665,0.3195399365901373,0.3860095561799012
50,2.2,0.9,90,0.5,0.75,30,0.4511993431939358,0.32079821721607366,0.3859987802050047
50,2.2,0.9,90,1.0,1.5,30,0.4511993431939358,0.32079821721607366,0.3859987802050047
50,0.8,0.75,10,0.5,1.5,30,0.4505098924053693,0.3213466727462916,0.38592828257583045
50,2.2,0.9,60,0.5,0.75,30,0.45089474800197404,0.3208897258036846,0.3858922369028293
50,2.2,0.9,60,1.0,1.5,30,0.45089474800197404,0.3208897258036846,0.3858922369028293
50,1.5,0.75,10,0.5,1.0,30,0.4526456877953714,0.3190714270560502,0.3858585574257108
100,1.2,0.75,60,0.5,0.75,30,0.44584529728959515,0.32582898964741946,0.3858371434685073
100,1.2,0.75,60,1.0,1.5,30,0.44584529728959515,0.32582898964741946,0.3858371434685073
100,0.8,0.75,10,0.5,0.75,30,0.448205135335042,0.3231711443587893,0.38568813984691563
100,0.8,0.75,10,1.0,1.5,30,0.448205135335042,0.3231711443587893,0.38568813984691563
50,1.8,0.75,10,0.5,1.0,30,0.4520826710991795,0.319032493925222,0.38555758251220074
100,0.8,0.35,10,0.5,1.0,30,0.44700792893766106,0.3240659486730469,0.385536938805354
100,2.2,0.75,30,0.5,0.5,30,0.4437778930777423,0.3272712022666701,0.38552454767220623
100,2.2,0.75,30,1.0,1.0,30,0.4437778930777423,0.3272712022666701,0.38552454767220623
100,2.2,0.75,30,1.5,1.5,30,0.4437778930777423,0.3272712022666701,0.38552454767220623
50,0.8,0.9,60,0.5,1.5,30,0.4469214164956163,0.32410370122771687,0.3855125588616666
100,2.2,0.9,60,1.5,1.0,30,0.4439595497806022,0.3267960962823743,0.38537782303148826
100,0.8,0.9,60,0.5,0.75,30,0.445004158618392,0.32569805320105677,0.3853511059097244
100,0.8,0.9,60,1.0,1.5,30,0.445004158618392,0.32569805320105677,0.3853511059097244
50,1.2,0.75,30,0.5,1.5,30,0.4498342362419194,0.3207700847903883,0.38530216051615385
100,1.2,0.35,10,0.5,0.75,30,0.44933615109880304,0.32117117207814944,0.38525366158847624
100,1.2,0.35,10,1.0,1.5,30,0.44933615109880304,0.32117117207814944,0.38525366158847624
100,0.8,0.55,10,0.5,0.75,30,0.4484559311772313,0.32195630601341696,0.38520611859532417
100,0.8,0.55,10,1.0,1.5,30,0.4484559311772313,0.32195630601341696,0.38520611859532417
50,1.8,0.9,10,0.5,0.75,30,0.4504056211444841,0.3199938757849748,0.3851997484647295
50,1.8,0.9,10,1.0,1.5,30,0.4504056211444841,0.3199938757849748,0.3851997484647295
100,1.8,0.55,60,0.5,0.75,30,0.44782364074103087,0.32256403411340157,0.38519383742721625
100,1.8,0.55,60,1.0,1.5,30,0.44782364074103087,0.32256403411340157,0.38519383742721625
100,1.5,0.35,10,0.5,1.0,30,0.4462532520889808,0.32392279588907297,0.38508802398902686
100,1.5,0.9,60,0.5,0.5,30,0.4427834999202163,0.3271376752976223,0.38496058760891927
100,1.5,0.9,60,1.0,1.0,30,0.4427834999202163,0.3271376752976223,0.38496058760891927
100,1.5,0.9,60,1.5,1.5,30,0.4427834999202163,0.3271376752976223,0.38496058760891927
100,1.5,0.9,10,0.5,0.5,30,0.4446159871329645,0.3252959441372426,0.3849559656351036
100,1.5,0.9,10,1.0,1.0,30,0.4446159871329645,0.3252959441372426,0.3849559656351036
100,1.5,0.9,10,1.5,1.5,30,0.4446159871329645,0.3252959441372426,0.3849559656351036
50,1.2,0.55,10,0.5,1.5,30,0.45015411972471425,0.31967576441086754,0.38491494206779087
100,1.8,0.9,30,1.0,0.75,30,0.44310636401192866,0.3266465185289101,0.38487644127041937
100,1.8,0.9,30,2.0,1.5,30,0.44310636401192866,0.3266465185289101,0.38487644127041937
50,0.8,0.55,10,0.5,1.5,30,0.45037272541597656,0.31907198121784947,0.384722353316913
100,0.8,0.35,90,0.5,1.0,30,0.44826660308393756,0.32102357410894794,0.38464508859644275
100,2.2,0.55,30,0.5,0.75,30,0.4429151933876519,0.32625454954503263,0.38458487146634224
100,2.2,0.55,30,1.0,1.5,30,0.4429151933876519,0.32625454954503263,0.38458487146634224
50,0.8,0.9,90,0.5,1.5,30,0.4463048671052821,0.3228605613073672,0.3845827142063246
50,2.2,0.55,90,0.5,1.5,30,0.4500234288365918,0.31908873902568274,0.38455608393113727
50,2.2,0.55,60,0.5,1.5,30,0.4502732799682721,0.31882290495670285,0.38454809246248745
50,1.5,0.9,10,0.5,0.75,30,0.4500671763351405,0.3189833109564443,0.3845252436457924
50,1.5,0.9,10,1.0,1.5,30,0.4500671763351405,0.3189833109564443,0.3845252436457924
100,1.5,0.9,30,0.5,0.5,30,0.4419128494336243,0.32711638213332417,0.38451461578347423
100,1.5,0.9,30,1.0,1.0,30,0.4419128494336243,0.32711638213332417,0.38451461578347423
100,1.5,0.9,30,1.5,1.5,30,0.4419128494336243,0.32711638213332417,0.38451461578347423
50,2.2,0.75,10,0.5,0.75,30,0.44941252546136584,0.3195223417496908,0.3844674336055283
50,2.2,0.75,10,1.0,1.5,30,0.44941252546136584,0.3195223417496908,0.3844674336055283
100,1.2,0.9,30,0.5,0.5,30,0.4431350017604746,0.32575303160868485,0.3844440166845797
100,1.2,0.9,30,1.0,1.0,30,0.4431350017604746,0.32575303160868485,0.3844440166845797
100,1.2,0.9,30,1.5,1.5,30,0.4431350017604746,0.32575303160868485,0.3844440166845797
100,1.8,0.75,10,0.5,0.5,30,0.4438358848708946,0.32496313496897605,0.3843995099199353
100,1.8,0.75,10,1.0,1.0,30,0.4438358848708946,0.32496313496897605,0.3843995099199353
100,1.8,0.75,10,1.5,1.5,30,0.4438358848708946,0.32496313496897605,0.3843995099199353
100,2.2,0.55,60,0.5,0.75,30,0.44594815569133317,0.3227366659839036,0.3843424108376184
100,2.2,0.55,60,1.0,1.5,30,0.44594815569133317,0.3227366659839036,0.3843424108376184
100,2.2,0.9,60,1.0,0.75,30,0.4406054961622991,0.3279923527405882,0.38429892445144365
100,2.2,0.9,60,2.0,1.5,30,0.4406054961622991,0.3279923527405882,0.38429892445144365
100,2.2,0.75,10,0.5,0.5,30,0.44214656894993354,0.32643677717474334,0.38429167306233847
100,2.2,0.75,10,1.0,1.0,30,0.44214656894993354,0.32643677717474334,0.38429167306233847
100,2.2,0.75,10,1.5,1.5,30,0.44214656894993354,0.32643677717474334,0.38429167306233847
100,1.5,0.35,30,0.5,1.0,30,0.4477911480312569,0.3207339170373609,0.3842625325343089
50,1.5,0.55,10,0.5,1.5,30,0.4494354898793564,0.3188168984216558,0.3841261941505061
100,2.2,0.9,30,2.5,1.5,30,0.4406945266246546,0.3275404910598754,0.38411750884226503
100,1.8,0.9,10,1.0,0.75,30,0.4412737872848883,0.32695898120282824,0.3841163842438583
100,1.8,0.9,10,2.0,1.5,30,0.4412737872848883,0.32695898120282824,0.3841163842438583
50,1.5,0.75,10,0.5,0.75,30,0.45021902721437074,0.3178579548708843,0.38403849104262755
50,1.5,0.75,10,1.0,1.5,30,0.45021902721437074,0.3178579548708843,0.38403849104262755
100,1.8,0.35,10,0.5,1.0,30,0.4444451459256452,0.32356655492931197,0.3840058504274786
100,1.2,0.35,90,0.5,1.0,30,0.4465493224476735,0.32145724500128525,0.38400328372447934
100,1.2,0.55,10,0.5,0.75,30,0.4461331712389323,0.32185967699681794,0.38399642411787516
100,1.2,0.55,10,1.0,1.5,30,0.4461331712389323,0.32185967699681794,0.38399642411787516
100,1.2,0.9,60,0.5,0.5,30,0.44073374766813195,0.32710416784006485,0.3839189577540984
100,1.2,0.9,60,1.0,1.0,30,0.44073374766813195,0.32710416784006485,0.3839189577540984
100,1.2,0.9,60,1.5,1.5,30,0.44073374766813195,0.32710416784006485,0.3839189577540984
100,0.8,0.75,60,0.5,0.75,30,0.44577213919401304,0.3220357522245488,0.3839039457092809
100,0.8,0.75,60,1.0,1.5,30,0.44577213919401304,0.3220357522245488,0.3839039457092809
100,2.2,0.9,90,1.0,0.75,30,0.4406852206125172,0.3270343843403894,0.3838598024764533
100,2.2,0.9,90,2.0,1.5,30,0.4406852206125172,0.3270343843403894,0.3838598024764533
100,1.5,0.55,60,0.5,0.75,30,0.44579881885723216,0.32183491409136566,0.3838168664742989
100,1.5,0.55,60,1.0,1.5,30,0.44579881885723216,0.32183491409136566,0.3838168664742989
100,2.2,0.35,10,0.5,1.0,30,0.44302437293515773,0.3245606484238171,0.3837925106794874
100,2.2,0.9,30,1.5,1.0,30,0.4404308743165659,0.32714978344074996,0.38379032887865794
100,1.8,0.75,30,0.5,0.5,30,0.44225088246378075,0.3252765470564757,0.3837637147601282
100,1.8,0.75,30,1.0,1.0,30,0.44225088246378075,0.3252765470564757,0.3837637147601282
100,1.8,0.75,30,1.5,1.5,30,0.44225088246378075,0.3252765470564757,0.3837637147601282
100,2.2,0.9,90,1.5,1.0,30,0.4402915532965519,0.32721815585468855,0.3837548545756202
100,2.2,0.75,30,1.0,0.75,30,0.44105494715109556,0.32634973894543523,0.3837023430482654
100,2.2,0.75,30,2.0,1.5,30,0.44105494715109556,0.32634973894543523,0.3837023430482654
100,2.2,0.35,10,0.5,0.75,30,0.4463894484306787,0.32099985685360466,0.38369465264214164
100,2.2,0.35,10,1.0,1.5,30,0.4463894484306787,0.32099985685360466,0.38369465264214164
100,1.2,0.75,30,1.5,1.5,30,0.44050662698599446,0.32667689637813674,0.3835917616820656
100,1.2,0.75,30,0.5,0.5,30,0.44050662698599446,0.32665678698302736,0.3835817069845109
100,1.2,0.75,30,1.0,1.0,30,0.44050662698599446,0.32665678698302736,0.3835817069845109
50,1.8,0.75,10,0.5,0.75,30,0.44807335703312606,0.31899281583276373,0.3835330864329449
50,1.8,0.75,10,1.0,1.5,30,0.44807335703312606,0.31899281583276373,0.3835330864329449
100,1.8,0.35,30,0.5,1.0,30,0.4471550432625814,0.3197610253345136,0.3834580342985475
50,1.8,0.55,60,0.5,1.5,30,0.4494068553952085,0.31748475012761534,0.38344580276141194
100,2.2,0.35,30,0.5,1.0,30,0.44687630434981945,0.3199948893964622,0.3834355968731408
50,1.2,0.75,60,0.5,1.5,30,0.4475390690611763,0.31929449941678023,0.3834167842389783
100,1.5,0.9,90,0.5,0.5,30,0.4401129575020062,0.32660782277445427,0.3833603901382302
100,1.5,0.9,90,1.0,1.0,30,0.4401129575020062,0.32660782277445427,0.3833603901382302
100,1.5,0.9,90,1.5,1.5,30,0.4401129575020062,0.32660782277445427,0.3833603901382302
100,1.8,0.9,60,1.5,1.0,30,0.4408476342599655,0.32582596727196306,0.38333680076596427
100,2.2,0.75,90,0.5,0.5,30,0.44018158617751435,0.32648704708864057,0.3833343166330775
100,2.2,0.75,90,1.0,1.0,30,0.44018158617751435,0.32648704708864057,0.3833343166330775
100,2.2,0.75,90,1.5,1.5,30,0.44018158617751435,0.32648704708864057,0.3833343166330775
100,1.2,0.35,30,0.5,0.75,30,0.44630134951990097,0.3202585381283746,0.38327994382413777
100,1.2,0.35,30,1.0,1.5,30,0.44630134951990097,0.3202585381283746,0.38327994382413777
50,1.8,0.9,30,0.5,0.75,30,0.4476875748505749,0.3186970875926359,0.3831923312216054
50,1.8,0.9,30,1.0,1.5,30,0.4476875748505749,0.3186970875926359,0.3831923312216054
100,1.5,0.35,60,0.5,1.0,30,0.4475606785599516,0.3188158052464552,0.3831882419032034
100,2.2,0.75,60,0.5,0.5,30,0.4399733782184794,0.3263629799754711,0.38316817909697526
100,2.2,0.75,60,1.0,1.0,30,0.4399733782184794,0.3263629799754711,0.38316817909697526
100,2.2,0.75,60,1.5,1.5,30,0.4399733782184794,0.3263629799754711,0.38316817909697526
100,2.2,0.9,60,2.5,1.5,30,0.43990284689180686,0.3261695973349095,0.3830362221133582
50,1.5,0.9,90,0.5,1.0,30,0.44615097482636795,0.31990992303960536,0.38303044893298666
50,2.2,0.75,30,0.5,0.75,30,0.4489294839136174,0.3170802936807598,0.38300488879718864
50,2.2,0.75,30,1.0,1.5,30,0.4489294839136174,0.3170802936807598,0.38300488879718864
50,1.5,0.75,30,0.5,0.75,30,0.4502505460306586,0.31570742903407895,0.3829789875323688
50,1.5,0.75,30,1.0,1.5,30,0.4502505460306586,0.31570742903407895,0.3829789875323688
50,1.8,0.55,90,0.5,1.5,30,0.448801086706949,0.31715514356766317,0.38297811513730606
100,2.2,0.9,60,0.5,0.25,30,0.4399922101058,0.3259115607352912,0.3829518854205456
100,2.2,0.9,60,1.0,0.5,30,0.4399922101058,0.3259115607352912,0.3829518854205456
100,2.2,0.9,60,1.5,0.75,30,0.4399922101058,0.3259115607352912,0.3829518854205456
100,2.2,0.9,60,2.0,1.0,30,0.4399922101058,0.3259115607352912,0.3829518854205456
100,2.2,0.35,60,0.5,1.0,30,0.44724655789405493,0.31862991985826905,0.38293823887616196
50,1.8,0.9,90,0.5,1.0,30,0.44637304231597213,0.31947063853055946,0.3829218404232658
50,1.8,0.75,30,0.5,0.75,30,0.4483523505307217,0.3173849438999235,0.3828686472153226
50,1.8,0.75,30,1.0,1.5,30,0.4483523505307217,0.3173849438999235,0.3828686472153226
100,0.8,0.9,30,0.5,0.5,30,0.4413665082129423,0.32416531975296603,0.3827659139829542
100,0.8,0.9,30,1.0,1.0,30,0.4413665082129423,0.32416531975296603,0.3827659139829542
100,0.8,0.9,30,1.5,1.5,30,0.4413665082129423,0.32416531975296603,0.3827659139829542
50,1.2,0.75,90,0.5,1.5,30,0.4462819651811052,0.3192117262662149,0.38274684572366
50,1.5,0.75,90,0.5,1.0,30,0.4466805499939975,0.3185251415898523,0.3826028457919249
50,1.5,0.75,60,0.5,1.0,30,0.4463791229940618,0.31881513823905056,0.3825971306165562
100,1.8,0.9,60,1.0,0.75,30,0.4376170300093102,0.3273786043192259,0.382497817164268
100,1.8,0.9,60,2.0,1.5,30,0.4376170300093102,0.3273786043192259,0.382497817164268
100,1.2,0.9,90,0.5,0.5,30,0.43942470495182473,0.32549696960822666,0.38246083728002567
100,1.2,0.9,90,1.0,1.0,30,0.43942470495182473,0.32549696960822666,0.38246083728002567
100,1.2,0.9,90,1.5,1.5,30,0.43942470495182473,0.32549696960822666,0.38246083728002567
100,0.8,0.35,10,0.5,0.75,30,0.44590531598839883,0.31901374179390196,0.3824595288911504
100,0.8,0.35,10,1.0,1.5,30,0.44590531598839883,0.31901374179390196,0.3824595288911504
100,1.5,0.75,30,0.5,0.5,30,0.4408817410566876,0.324024509939453,0.3824531254980703
100,1.5,0.75,30,1.0,1.0,30,0.4408817410566876,0.324024509939453,0.3824531254980703
100,1.5,0.75,30,1.5,1.5,30,0.4408817410566876,0.324024509939453,0.3824531254980703
50,1.2,0.75,10,0.5,1.0,30,0.4495640525104779,0.3153309017397755,0.3824474771251267
100,1.8,0.9,30,1.5,1.0,30,0.43768919790611177,0.32710997855155804,0.3823995882288349
50,1.5,0.9,60,0.5,1.0,30,0.4449761851905267,0.31961019754725445,0.38229319136889056
50,1.8,0.75,90,0.5,1.0,30,0.44591777384561554,0.31866014225638384,0.3822889580509997
100,2.2,0.55,90,0.5,0.75,30,0.4427816823554495,0.32171993380370895,0.38225080807957923
100,2.2,0.55,90,1.0,1.5,30,0.4427816823554495,0.32171993380370895,0.38225080807957923
100,0.8,0.55,60,0.5,0.75,30,0.4439078476572962,0.32047815784197403,0.3821930027496351
100,0.8,0.55,60,1.0,1.5,30,0.4439078476572962,0.32047815784197403,0.3821930027496351
50,1.8,0.9,30,0.5,1.0,30,0.4449673891801579,0.3191610782833578,0.38206423373175785
100,1.2,0.55,30,0.5,0.75,30,0.4443948719211811,0.31967087542479417,0.38203287367298766
100,1.2,0.55,30,1.0,1.5,30,0.4443948719211811,0.31967087542479417,0.38203287367298766
50,1.2,0.9,10,0.5,0.75,30,0.4458707027124831,0.3181864701798652,0.3820285864461741
50,1.2,0.9,10,1.0,1.5,30,0.4458707027124831,0.3181864701798652,0.3820285864461741
50,1.5,0.9,30,0.5,0.75,30,0.44669512644946263,0.3173157516173518,0.3820054390334072
50,1.5,0.9,30,1.0,1.5,30,0.44669512644946263,0.3173157516173518,0.3820054390334072
50,1.5,0.9,30,0.5,1.0,30,0.4445491894467983,0.3193893874427272,0.38196928844476274
50,1.8,0.9,60,0.5,1.0,30,0.4449970284033352,0.31890315211028325,0.38195009025680926
100,1.8,0.75,90,0.5,0.5,30,0.4389260837903447,0.3249612653090064,0.38194367454967554
100,1.8,0.75,90,1.0,1.0,30,0.4389260837903447,0.3249612653090064,0.38194367454967554
100,1.8,0.75,90,1.5,1.5,30,0.4389260837903447,0.3249612653090064,0.38194367454967554
100,2.2,0.9,90,0.5,0.25,30,0.43851861270689213,0.3253682277275532,0.38194342021722266
100,2.2,0.9,90,1.0,0.5,30,0.43851861270689213,0.3253682277275532,0.38194342021722266
100,2.2,0.9,90,1.5,0.75,30,0.43851861270689213,0.3253682277275532,0.38194342021722266
100,2.2,0.9,90,2.0,1.0,30,0.43851861270689213,0.3253682277275532,0.38194342021722266
50,1.5,0.55,10,0.5,1.0,30,0.4506721329626601,0.31316238336534113,0.38191725816400063
50,1.8,0.75,60,0.5,1.0,30,0.4453251164616341,0.31843288761183597,0.381879002036735
100,1.8,0.9,90,1.0,0.75,30,0.43665354449552446,0.32707071166669455,0.38186212808110953
100,1.8,0.9,90,2.0,1.5,30,0.43665354449552446,0.32707071166669455,0.38186212808110953
100,1.8,0.75,60,0.5,0.5,30,0.4388473204978244,0.3247651749688978,0.3818062477333611
100,1.8,0.75,60,1.0,1.0,30,0.4388473204978244,0.3247651749688978,0.3818062477333611
100,1.8,0.75,60,1.5,1.5,30,0.4388473204978244,0.3247651749688978,0.3818062477333611
100,1.8,0.9,30,2.5,1.5,30,0.4362445547701543,0.32736658571261323,0.38180557024138373
100,1.8,0.55,90,0.5,0.75,30,0.44228046499435686,0.321297831029749,0.38178914801205294
100,1.8,0.55,90,1.0,1.5,30,0.44228046499435686,0.321297831029749,0.38178914801205294
100,1.2,0.9,10,0.5,0.5,30,0.4402322263705809,0.32334068546894024,0.38178645591976057
100,1.2,0.9,10,1.0,1.0,30,0.4402322263705809,0.32334068546894024,0.38178645591976057
100,1.2,0.9,10,1.5,1.5,30,0.4402322263705809,0.32334068546894024,0.38178645591976057
100,0.8,0.9,90,0.5,0.5,30,0.43753910671812873,0.3260283167316074,0.3817837117248681
100,0.8,0.9,90,1.0,1.0,30,0.43753910671812873,0.3260283167316074,0.3817837117248681
100,0.8,0.9,90,1.5,1.5,30,0.43753910671812873,0.3260283167316074,0.3817837117248681
50,1.5,0.55,30,0.5,1.5,30,0.4476708569944804,0.31589424993528276,0.38178255346488155
100,1.2,0.75,10,0.5,0.5,30,0.43940154474326715,0.3241630991837567,0.3817823219635119
100,1.2,0.75,10,1.0,1.0,30,0.43940154474326715,0.3241630991837567,0.3817823219635119
100,1.2,0.75,10,1.5,1.5,30,0.43940154474326715,0.3241630991837567,0.3817823219635119
100,1.8,0.35,60,0.5,1.0,30,0.44525529887694343,0.3183078286750699,0.3817815637760067
100,2.2,0.75,30,1.5,1.0,30,0.439352172306864,0.3241540857841995,0.38175312904553177
50,1.8,0.55,10,0.5,1.0,30,0.4504691613285349,0.3130109054892052,0.38174003340887
100,0.8,0.35,30,0.5,0.75,30,0.44463723865385724,0.3188353611576272,0.3817362999057422
100,0.8,0.35,30,1.0,1.5,30,0.44463723865385724,0.3188353611576272,0.3817362999057422
50,1.8,0.9,60,0.5,0.75,30,0.4456690069516012,0.3177993617772851,0.3817341843644432
50,1.8,0.9,60,1.0,1.5,30,0.4456690069516012,0.3177993617772851,0.3817341843644432
50,1.8,0.9,90,0.5,0.75,30,0.445819120706375,0.31762910804333366,0.3817241143748543
50,1.8,0.9,90,1.0,1.5,30,0.445819120706375,0.31762910804333366,0.3817241143748543
100,0.8,0.75,90,0.5,0.75,30,0.4423282158924403,0.3210634770769199,0.38169584648468013
100,0.8,0.75,90,1.0,1.5,30,0.4423282158924403,0.3210634770769199,0.38169584648468013
100,0.8,0.55,90,0.5,0.75,30,0.4434712039270351,0.31988082550272756,0.38167601471488133
100,0.8,0.55,90,1.0,1.5,30,0.4434712039270351,0.31988082550272756,0.38167601471488133
30,2.2,0.9,30,0.5,1.5,30,0.4556564115061842,0.3076916488344524,0.3816740301703183
50,1.2,0.9,90,0.5,1.0,30,0.4443699911306141,0.31888525112977856,0.3816276211301963
50,1.8,0.75,30,0.5,1.0,30,0.4448050264531625,0.3182331158336808,0.38151907114342165
100,1.2,0.75,60,0.5,0.5,30,0.43679191185341637,0.3262331769145471,0.38151254438398174
100,1.2,0.75,60,1.0,1.0,30,0.43679191185341637,0.3262331769145471,0.38151254438398174
100,1.2,0.75,60,1.5,1.5,30,0.43679191185341637,0.3262331769145471,0.38151254438398174
50,2.2,0.75,90,0.5,1.0,30,0.4443618166811371,0.3186132744987787,0.3814875455899579
100,1.5,0.9,30,1.0,0.75,30,0.43989391384007176,0.3230442055316375,0.38146905968585465
100,1.5,0.9,30,2.0,1.5,30,0.43989391384007176,0.3230442055316375,0.38146905968585465
30,2.2,0.9,10,0.5,1.5,30,0.45552656093425703,0.3071145407144007,0.38132055082432886
100,1.8,0.55,10,0.5,0.5,30,0.4404925096804141,0.3221372102671368,0.38131485997377546
100,1.8,0.55,10,1.0,1.0,30,0.4404925096804141,0.3221372102671368,0.38131485997377546
100,1.8,0.55,10,1.5,1.5,30,0.4404925096804141,0.3221372102671368,0.38131485997377546
50,1.5,0.75,30,0.5,1.0,30,0.44470469437707755,0.31791625289664854,0.38131047363686305
50,1.2,0.9,60,0.5,1.0,30,0.4436230587491004,0.3189378417214637,0.38128045023528206
100,1.8,0.9,60,2.5,1.5,30,0.43600747795415085,0.3264076091056412,0.38120754352989605
50,1.2,0.9,30,0.5,1.0,30,0.4430405109882881,0.31936904864982646,0.3812047798190573
100,1.2,0.55,60,0.5,0.75,30,0.44415080320345235,0.31819802293506705,0.3811744130692597
100,1.2,0.55,60,1.0,1.5,30,0.44415080320345235,0.31819802293506705,0.3811744130692597
100,1.2,0.75,90,0.5,0.5,30,0.43676604273452874,0.3255784936118374,0.38117226817318306
100,1.2,0.75,90,1.0,1.0,30,0.43676604273452874,0.3255784936118374,0.38117226817318306
